StateID;StationID;CurrentRule;LocalAveProcTime;LocalAveRemainingProcTime;LocalAveLeadTime;LocalAveSlackTime;LocalAveCriticalRatio;GlobalAveRemainingProcTime;GlobalAveLeadTime;GlobalAveSlackTime;Op2Rule;Op3Rule;GlobalObjExitLeadtime;GlobalObjExitTardiness
1197;2;5;754.0065;3016.026;9596.0664;13012.9076;7.7345;3124.9595;10838.5363;7703.1709;5;4;21453.9724;-1443.0376
1198;3;4;1595.1911;4785.5732;20542.1945;7797.2323;3.14;2942.5575;10135.0313;7547.4112;2;4;21450.3514;-1450.1461
1199;2;2;719.0567;2876.227;7662.8122;12460.9608;7.2302;2930.9075;10284.7665;7409.326;2;1;21450.3514;-1450.1461
1200;3;1;1587.5526;4762.6578;20710.6745;7651.6677;3.3313;2888.3193;9576.8188;7284.8618;3;1;21448.8639;-1448.4871
1201;2;3;849.2714;3397.0856;6595.1591;13257.7553;6.9754;2919.9145;9947.4951;7840.9238;3;3;21448.8639;-1448.4871
1202;3;3;1587.5526;4762.6578;20671.728;7690.6142;3.4812;2844.9145;9164.5474;7740.5381;3;3;21450.3566;-1447.1641
1203;2;3;849.2714;3397.0856;5397.2914;14455.623;7.4529;2855.5756;9535.2237;8234.2007;3;3;21450.3566;-1447.1641
1204;3;3;1587.5526;4762.6578;20632.7815;7729.5607;3.6311;2893.4434;8759.2022;8972.3544;1;3;21451.8443;-1445.8455
1205;3;1;1512.5526;4537.6578;18706.3801;7005.9621;3.2324;2918.4434;8373.9947;9332.5619;1;1;21452.7658;-1445.0925
1206;2;1;872.9278;3491.7114;7148.1816;20485.107;12.5074;3150.8393;9159.4874;10231.34;1;0;21452.7658;-1445.0925
1207;3;0;1518.1771;4554.5313;18655.6222;7039.8466;2.8778;2951.2491;8967.667;9581.0839;3;0;21452.4638;-1448.852
1208;3;3;1483.2273;4449.682;16276.5804;6898.7376;2.8671;2916.2993;8314.4521;9394.2486;3;3;21453.0809;-1445.1128
1209;2;3;850.9277;3403.7109;8368.8317;19352.4574;11.6292;2926.2987;8731.7409;9925.2938;3;1;21453.0809;-1445.1128
1210;3;1;1487.312;4461.9361;16333.0338;6830.0301;2.7436;3050.692;8758.0677;9774.5736;2;1;21452.9731;-1448.6662
1211;2;2;758.2954;3033.1815;9085.7926;18756.0259;11.4158;2994.8146;9096.8259;9491.6928;2;2;21452.9731;-1448.6662
1212;2;1;880.5812;3522.3248;8031.59;19571.0853;11.0868;2972.1375;9648.382;9837.8138;1;2;21452.9731;-1448.6662
1213;3;2;1531.7659;4595.2977;19213.5357;6691.1666;2.9044;2885.3421;9404.8017;10084.8563;1;2;21451.1473;-1453.9263
1214;3;0;1456.7659;4370.2977;17196.3578;6058.3445;2.6018;3213.6315;9072.2199;11047.482;1;0;21452.2687;-1452.96
1215;2;1;836.3166;3345.2664;10251.6541;22528.0794;14.6115;3147.8696;9434.6331;10750.8307;1;3;21452.2687;-1452.96
1216;3;3;1579.0517;4737.1552;15533.118;7604.7268;2.9103;3072.8696;8749.8273;10552.3032;3;3;21453.3864;-1451.9969
1217;2;3;798.668;3194.6718;8499.9955;21805.3327;14.0009;3060.32;8810.7796;10503.9004;3;3;21453.3864;-1451.9969
1218;2;3;864.4044;3457.6178;9851.1986;20191.1836;12.8349;3206.3209;10055.9016;10154.4442;3;3;21453.3864;-1451.9969
1219;3;3;1592.3426;4777.0279;17796.2851;7926.687;3.1909;3020.4622;9293.8751;10060.6626;3;3;21453.3628;-1455.432
1220;3;1;1416.7015;4250.1044;16995.7049;6129.1908;2.4455;2914.705;9803.9752;9572.9864;3;1;21451.7409;-1460.4542
1221;2;3;877.5152;3510.0609;12433.5442;20431.3948;12.6166;2879.8393;10076.334;10210.4933;3;2;21451.7409;-1460.4542
1222;3;2;1606.2902;4818.8706;15180.033;7876.0963;2.8171;2842.1906;9218.5831;10230.8929;4;2;21451.1023;-1457.9887
1223;2;4;872.5589;3490.2357;11782.9963;23476.7681;16.2519;2969.7021;9793.3564;11361.9415;4;1;21451.1023;-1457.9887
1224;3;1;1606.2902;4818.8706;14826.6918;8229.4376;3.2147;2894.7021;8886.4254;11385.5391;5;1;21452.4105;-1456.8277
1225;2;5;857.2107;3428.8429;13890.5178;24055.6393;16.5878;3261.4421;10233.2246;11672;5;3;21452.4105;-1456.8277
1226;3;3;1569.726;4709.1779;14475.4464;8690.3756;3.3131;3059.5296;9672.7961;11392.6743;3;3;21452.5964;-1460.0249
1227;2;3;782.2107;3128.8429;13334.1708;22036.9863;15.387;3034.5296;9972.5953;11117.875;3;4;21452.5964;-1460.0249
1228;2;1;707.2107;2828.8429;12739.2205;20056.9366;14.2022;3009.5296;10597.5953;10517.875;1;4;21452.5964;-1460.0249
1229;2;1;840.3243;3361.2974;12322.3089;20191.3938;13.4799;3233.6697;11237.5703;10695.4266;1;4;21452.5964;-1460.0249
1230;3;4;1607.7204;4823.1611;18676.8285;9875.0104;4.6756;3046.6641;10352.8261;10725.5098;2;4;21452.5891;-1463.4045
1231;3;4;1440.088;4320.2641;17859.1524;8070.5835;3.9226;3086.7755;10870.045;10168.1796;2;4;21452.3318;-1467.0231
1232;2;2;823.3175;3293.27;14819.6723;17762.0577;11.8263;3017.4043;11198.8082;9908.7875;2;3;21452.3318;-1467.0231
1233;2;1;793.0428;3172.1712;12908.0189;17169.8099;11.2451;3007.3127;11451.0975;9666.5898;1;3;21452.3318;-1467.0231
1234;3;3;1494.9753;4484.926;20040.8636;8349.2104;3.9563;3074.7791;11521.0915;9529.1294;1;3;21452.2797;-1470.4256
1235;2;1;764.8036;3059.2143;15010.1935;15180.5922;9.9692;3011.0768;12165.5251;8948.398;1;3;21452.2797;-1470.4256
1236;2;3;728.4069;2913.6275;13224.715;14486.6575;9.358;2998.9446;12468.8309;8657.2245;3;3;21452.2797;-1470.4256
1237;2;4;869.0865;3476.3458;11812.9339;15835.7203;9.1818;3048.7351;12828.1719;9206.4263;4;3;21452.2797;-1470.4256
1238;3;3;1559.7386;4679.2157;24747.6408;8698.1435;4.2362;2843.5205;12388.2919;8809.8542;1;3;21451.1531;-1474.8919
1239;2;1;869.0865;3476.3458;10779.7556;16868.8985;9.5161;3145.4904;12610.2503;9327.5927;1;1;21451.1531;-1474.8919
1240;3;1;1604.4638;4813.3915;24440.3507;9121.2578;4.5753;3115.2157;11762.568;9330.5497;2;1;21450.8076;-1472.1459
1241;3;0;1529.4638;4588.3915;22610.862;8300.7465;4.0691;3040.2157;11452.7384;8757.0459;2;0;21452.3863;-1470.6907
1242;3;3;1454.4638;4363.3915;20941.8625;7319.7459;3.4738;2965.2157;11196.4053;8130.0457;2;3;21450.9456;-1472.2544
1243;2;2;685.9325;2743.7299;12336.9787;12919.2915;7.9866;2904.1643;11417.7248;7969.7775;2;4;21450.9456;-1472.2544
1244;3;4;1601.2211;4803.6634;19276.8298;9044.5067;3.7845;2867.7676;10631.9812;7916.9178;1;4;21449.0163;-1471.1115
1245;2;1;860.9162;3443.6646;11530.0721;15901.2633;9.6359;2949.1093;11155.9251;9144.9655;1;1;21449.0163;-1471.1115
1246;3;1;1601.2211;4803.6634;19434.7178;8886.6188;3.8402;2874.1093;10359.8234;9057.7339;1;1;21447.5856;-1472.6696
1247;3;0;1439.7202;4319.1607;18673.202;7007.6374;3.0108;3013.6733;10791.4428;8486.5505;1;0;21445.765;-1477.8019
1248;2;1;724.7342;2898.9369;13603.0897;14122.9734;9.029;2943.2793;11114.6088;8233.7785;1;2;21445.765;-1477.8019
1249;3;2;1608.4277;4825.2832;16960.7925;8713.9243;3.3622;2900.8049;10242.7551;8273.1067;2;2;21445.0305;-1475.4782
1250;2;2;879.5222;3518.0889;12066.5736;15540.3374;8.8955;2946.975;10541.8738;8886.1513;2;1;21445.0305;-1475.4782
1251;3;1;1574.2787;4722.836;17159.5313;8367.6327;3.4802;2871.975;9881.8297;8662.862;1;1;21446.2032;-1474.4318
1252;2;1;791.6547;3166.6187;12916.4726;14791.9087;8.6764;3116.5469;10854.5996;8487.1868;1;3;21446.2032;-1474.4318
1253;2;0;754.4844;3017.9375;11053.9168;14178.1457;8.1516;3104.1568;11139.572;8214.6045;0;3;21446.2032;-1474.4318
1254;3;3;1577.0307;4731.0921;19998.3812;8145.5267;3.517;2906.871;10510.6586;7999.137;0;3;21445.3855;-1478.5447
1255;2;0;873.8011;3495.2042;10093.0085;14911.7872;7.8258;2942.0988;10831.8661;8601.0351;0;1;21445.3855;-1478.5447
1256;3;1;1577.0307;4731.0921;20005.4886;8138.4193;3.6124;2867.0988;10152.9528;8396.6151;1;1;21446.4692;-1477.5814
1257;3;1;1536.1798;4608.5394;17919.9983;7721.4623;3.325;3162.1539;9610.5822;8810.5972;1;1;21444.6246;-1476.3865
1258;2;1;753.1621;3012.6485;11584.4422;13652.9093;7.5628;3096.9409;10513.0857;7973.3067;1;4;21444.6246;-1476.3865
1259;2;4;678.1621;2712.6485;10292.1738;12370.1777;6.8197;3071.9409;11063.0857;7448.3067;4;4;21444.6246;-1476.3865
1260;3;4;1579.5813;4738.744;20430.9547;7955.3013;3.3212;2834.712;10413.8719;8168.0828;4;4;21443.7222;-1480.568
1261;3;3;1542.411;4627.233;18156.421;7716.346;3.2249;3083.6419;9798.508;8701.1835;4;3;21443.7593;-1477.5006
1262;2;4;857.0196;3428.0783;9272.5361;15549.3856;8.6617;3058.6419;9862.0216;8662.6699;4;3;21443.7593;-1477.5006
1263;2;0;817.4915;3269.966;7440.9765;14914.0574;8.1324;3045.4659;10151.8941;8385.9734;0;3;21443.7593;-1477.5006
1264;3;3;1581.9391;4745.8172;20435.2726;7943.9102;3.7767;2970.4659;9404.039;8250.4952;4;3;21445.683;-1475.7006
1265;3;0;1416.5909;4249.7726;19594.7551;6155.4722;2.9509;3097.2296;9717.4203;8685.3501;4;0;21445.4147;-1479.232
1266;2;4;814.4795;3257.9182;9241.1902;15750.8917;9.5386;3025.0484;9896.2394;8578.7121;4;5;21445.4147;-1479.232
1267;2;5;783.9639;3135.8557;7111.975;15377.1693;9.1732;3014.8766;10120.0206;8365.1028;5;5;21445.4147;-1479.232
1268;3;5;1455.5365;4366.6095;22578.295;5680.0955;2.4814;3078.8248;10464.8752;7956.3;5;5;21441.9839;-1485.9158
1269;3;5;1416.0084;4248.0253;20346.4627;5405.5121;2.3123;3039.2967;9865.8673;7719.836;5;5;21441.8136;-1483.0691
1270;2;5;773.212;3092.8479;8124.1193;14408.0328;8.4336;2974.5245;9876.8926;7773.5829;5;4;21441.8136;-1483.0691
1271;3;4;1579.8095;4739.4285;19055.2386;6705.3329;2.667;2944.0089;9193.6004;7612.3907;4;4;21441.5311;-1480.3439
1272;3;3;1504.8095;4514.4285;16958.0819;6152.4896;2.4127;3154.0836;8749.8908;7929.359;4;3;21443.6149;-1478.382
1273;3;3;1429.8095;4289.4285;14855.9689;5604.6026;2.1611;3079.0836;8324.1864;7471.73;4;3;21444.8194;-1477.299
1274;2;4;794.0392;3176.1567;9339.1287;13109.7145;7.6342;3019.376;8325.3409;7530.2831;4;2;21444.8194;-1477.299
1275;3;2;1533.9324;4601.7971;13441.9302;6956.2727;2.5005;2944.376;7873.4821;7098.8086;1;2;21446.0202;-1476.2193
1276;2;1;719.0392;2876.1567;8057.0754;11816.7679;6.9109;2919.376;7874.5758;7122.7149;1;4;21446.0202;-1476.2193
1277;3;4;1417.8256;4253.4767;14433.6561;6062.8672;2.4739;2985.0505;8173.7873;6757.8288;4;4;21446.0742;-1479.3916
1278;2;4;730.1239;2920.4958;9456.7259;10372.7784;6.0942;2918.4005;8227.9408;6770.3254;4;0;21446.0742;-1479.3916
1279;3;0;1454.9081;4364.7243;13799.6819;6585.5938;2.5151;2973.3993;8302.9342;6640.3332;5;0;21445.7779;-1482.9043
1280;2;5;742.835;2971.3399;10330.6941;9447.966;5.4085;2912.211;8481.2707;6523.1849;5;5;21445.7779;-1482.9043
1281;2;3;837.8099;3351.2397;9057.524;10591.2363;5.3081;3136.3457;8947.0838;6874.9038;3;5;21445.7779;-1482.9043
1282;3;5;1530.3188;4590.9565;15843.4472;7190.5964;2.8943;2953.1917;8551.4306;6412.0444;4;5;21445.7337;-1486.1548
1283;2;4;810.2509;3241.0035;10168.5171;9590.4794;4.6395;3128.1556;9372.0516;6458.1261;4;4;21445.7337;-1486.1548
1284;2;0;771.4491;3085.7965;8099.7083;9189.4952;4.2903;3115.2216;9617.7961;6225.3156;0;4;21445.7337;-1486.1548
1285;3;4;1568.9735;4706.9205;18447.2408;7095.8388;2.9061;2904.0397;8992.9873;6019.6397;1;4;21445.1089;-1489.9762
1286;2;1;880.3296;3521.3182;6668.7264;10434.9554;4.2531;3076.0469;9205.9678;6676.3187;1;0;21445.1089;-1489.9762
1287;3;0;1568.9735;4706.9205;18601.6181;6941.4614;2.9617;3001.0469;8531.159;6467.7941;4;0;21446.3378;-1488.8474
1288;3;1;1530.1717;4590.5152;16456.8345;6577.6503;2.7203;2962.2451;7919.7025;6243.0524;4;1;21444.5135;-1487.6898
1289;2;4;839.0342;3356.1367;7309.0498;9959.8135;3.9354;3129.921;8602.0596;6434.6861;4;3;21444.5135;-1487.6898
1290;2;3;764.0342;3056.1367;5687.3086;9006.5547;3.4153;3104.921;9052.0596;6009.6861;3;3;21444.5135;-1487.6898
1291;3;3;1605.8086;4817.4257;18765.3733;6917.201;2.955;2909.282;8198.1625;6017.5554;3;3;21443.7021;-1491.6825
1292;3;3;1530.8086;4592.4257;16750.735;6281.8393;2.6573;2844.4969;7711.0497;6486.1201;3;3;21444.7366;-1490.7473
1293;2;3;822.3581;3289.4322;6493.1949;13217.3728;7.5997;2935.7618;8361.2191;7578.0191;3;1;21444.7366;-1490.7473
1294;3;1;1519.9677;4559.903;16802.079;6263.018;2.5449;3024.6095;8077.9602;7772.4304;4;1;21443.9111;-1494.7392
1295;3;1;1444.9677;4334.903;14713.7629;5701.3341;2.2873;2949.6095;7631.8548;7335.2024;4;1;21444.9258;-1493.8184
1296;2;4;727.3831;2909.5324;6918.8833;12921.5842;7.6132;2892.9511;7669.0101;7354.7054;4;5;21444.9258;-1493.8184
1297;2;3;874.9679;3499.8716;5166.6119;14583.5165;7.6226;2943.8803;7896.3203;8034.7994;3;5;21444.9258;-1493.8184
1298;3;5;1435.7128;4307.1385;17606.8967;5460.9647;2.407;3069.9699;8160.9208;8602.4426;3;5;21444.3745;-1497.5216
1299;2;3;841.0875;3364.3499;5916.2581;16594.3921;8.8259;3008.6765;8233.2088;8591.448;3;3;21444.3745;-1497.5216
1300;2;4;806.6787;3226.7147;3978.1224;16045.1629;8.3282;2997.2069;8462.6007;8373.5258;4;3;21444.3745;-1497.5216
1301;3;3;1579.0021;4737.0062;18872.7942;6640.1996;2.9955;2922.2069;7732.4064;8220.3867;4;3;21445.6569;-1496.3279
1302;3;5;1541.6882;4625.0647;16714.6193;6285.316;2.7377;2884.893;7124.9563;7990.1506;4;5;21443.835;-1495.1894
1303;2;4;871.9543;3487.8173;4830.9479;20181.2348;12.1124;2933.8356;7798.0473;9893.1171;4;1;21443.835;-1495.1894
1304;3;1;1533.4221;4600.2663;16630.0565;6394.6773;2.6215;2867.9758;7452.1064;10221.5845;5;1;21443.7454;-1498.4159
1305;2;5;827.1849;3308.7395;5471.0053;22095.2553;14.2324;3104.5653;8029.0281;10449.7399;5;3;21443.7454;-1498.4159
1306;3;3;1504.8377;4514.5132;16953.9824;6156.5043;2.4483;2921.0006;7910;9710.6661;3;3;21443.2918;-1501.997
1307;3;1;1470.429;4411.2869;14551.6885;6037.0245;2.449;2884.9402;7249.6824;10407.044;3;1;21443.6749;-1498.662
1308;2;3;866.8351;3467.3402;6878.6615;23153.9983;15.3556;3112.3875;7581.8632;10889.0827;3;4;21443.6749;-1498.662
1309;3;4;1455.3775;4366.1325;14534.9172;6098.9502;2.4547;2912.4374;7808.6121;9820.6172;3;4;21443.8384;-1501.6161
1310;2;3;859.6532;3438.6127;8909.5102;21151.8771;14.0543;3084.2644;8059.1848;10439.8841;3;0;21443.8384;-1501.6161
1311;2;1;875.913;3503.6519;10084.8094;19911.5388;12.9869;3096.7912;9239.8831;10204.9923;1;0;21443.8384;-1501.6161
1312;3;0;1592.8724;4778.6172;15079.246;8267.1368;3.1036;2885.7564;8459.9338;10154.3099;3;0;21444.1356;-1504.4272
1313;2;3;881.6314;3526.5255;12090.1389;23133.3356;15.6709;3011.6988;9734.909;11461.7256;3;3;21444.1356;-1504.4272
1314;3;3;1577.3646;4732.0937;14734.5501;8658.3563;3.18;2815.423;9099.6966;11251.5471;1;3;21444.2535;-1507.4081
1315;2;1;851.0916;3404.3665;14413.4245;25932.209;19.2111;3163.6638;10345.0013;12533.0015;1;1;21444.2535;-1507.4081
1316;3;1;1584.2293;4752.688;14168.6548;9203.6572;3.3042;2993.6889;9677.6965;12328.6146;0;1;21444.0537;-1510.6974
1317;2;0;776.0916;3104.3665;13833.0821;23937.5514;17.9504;2968.6889;10115.1835;11916.1277;0;5;21444.0537;-1510.6974
1318;2;5;865.8941;3463.5762;13546.7961;24114.6277;17.2015;3178.0605;10771.6352;12091.9709;5;5;21444.0537;-1510.6974
1319;2;5;825.5938;3302.3752;12184.7144;23012.9104;16.2845;3164.6271;11134.3376;11742.702;5;5;21444.0537;-1510.6974
1320;3;5;1591.0538;4773.1614;18693.5228;9908.3158;4.6854;2981.1513;10401.1123;11617.7364;3;5;21444.0172;-1513.8141
1321;2;3;750.5938;3002.3752;11598.9703;21023.6545;15.07;2956.1513;10897.7446;11146.1041;3;5;21444.0172;-1513.8141
1322;3;5;1482.1734;4446.5201;19800.6484;8877.8315;4.4563;3040.4857;11131.3323;10828.182;3;5;21443.9857;-1516.9166
1323;2;3;759.3748;3037.4993;13576.5996;19010.9011;13.6087;2985.5515;11462.622;10551.8265;3;1;21443.9857;-1516.9166
1324;2;1;728.7322;2914.9286;11778.224;18306.8474;12.8997;2975.3373;11728.1919;10296.4708;1;1;21443.9857;-1516.9166
1325;3;1;1522.6381;4567.9143;21720.3104;9461.7753;4.757;3011.9146;11607.1636;10380.9218;1;1;21443.6071;-1520.3569
1326;2;1;750.7942;3003.177;13687.6422;16309.1808;11.5094;2954.0534;12365.2499;9680.6966;1;0;21443.6071;-1520.3569
1327;3;0;1525.3648;4576.0945;21692.8044;9481.1011;4.275;2856.8421;12220.8954;9838.9291;0;0;21443.42;-1523.5965
1328;3;5;1485.0646;4455.1937;19642.1078;9027.6984;3.9505;3099.2461;11735.0901;10248.9972;0;5;21441.67;-1522.4019
1329;2;0;784.2124;3136.8495;16015.7804;16722.37;11.2513;3034.0309;12358.7441;9690.5583;0;3;21441.67;-1522.4019
1330;2;5;709.2124;2836.8495;15061.7055;15101.4449;10.2345;3009.0309;13008.7441;9065.5583;5;3;21441.67;-1522.4019
1331;3;3;1570.8115;4712.4346;21708.4355;9579.1299;3.9926;2887.5914;12489.5773;9622.8312;5;3;21440.391;-1526.7241
1332;2;5;853.81;3415.24;13678.2034;16406.5566;9.9856;2874.2498;12507.6594;9618.0909;5;1;21440.391;-1526.7241
1333;3;1;1580.1938;4740.5813;21475.0265;9784.3922;4.4849;2843.6071;11851.967;9429.4259;1;1;21440.7432;-1523.4359
1334;3;2;1505.1938;4515.5813;19621.1284;8988.2903;4.0489;2868.6071;11578.9996;9677.3933;1;2;21441.6231;-1522.6094
1335;2;1;858.6494;3434.5977;15916.1751;19399.2272;12.4549;2959.6822;12285.4388;10713.2123;1;4;21441.6231;-1522.6094
1336;2;2;823.1219;3292.4877;14153.5719;18678.9404;11.8237;2947.8397;12605.1864;10405.3072;2;4;21441.6231;-1522.6094
1337;2;2;862.911;3451.6439;12448.9807;20474.3754;12.3804;2969.7737;12929.5309;10934.0288;2;4;21441.6231;-1522.6094
1338;3;4;1599.9748;4799.9244;23935.5479;9639.5276;4.583;2809.1937;12176.5735;10805.8994;1;4;21439.5323;-1527.7296
1339;3;1;1524.9748;4574.9244;22180.9686;8744.107;4.0009;2898.1527;11976.3145;11792.1995;1;1;21440.1224;-1527.1882
1340;2;1;857.0697;3428.2789;14018.0398;23928.6814;16.153;3128.0804;12641.7332;11938.5197;1;4;21440.1224;-1527.1882
1341;3;4;1604.0385;4812.1156;21210.6511;9727.2334;4.0734;3053.0804;11777.4184;11919.5012;4;4;21440.7107;-1526.6484
1342;2;4;820.4707;3281.8828;12414.8512;23053.266;15.4088;3040.8807;12075.0347;11634.0845;4;1;21440.7107;-1526.6484
1343;3;1;1600.6126;4801.8378;21317.2371;9630.9251;4.2738;3000.8558;11306.3096;11567.8346;1;1;21438.9796;-1525.4649
1344;3;0;1565.0851;4695.2553;19214.0403;9215.7045;3.9508;2965.3283;10782.8816;11251.7901;1;0;21437.2003;-1524.3381
1345;2;1;745.4707;2981.8828;11631.8842;21261.233;14.3409;2940.3283;11054.4518;11005.2199;1;0;21437.2003;-1524.3381
1346;3;0;1604.8742;4814.6225;18908.9931;9651.3844;4.2464;2905.1174;10244.9729;10974.9098;2;0;21435.4226;-1523.2185
1347;2;2;854.2401;3416.9602;11025.1821;21682.8577;13.784;2874.2753;10848.0101;11277.7146;2;4;21435.4226;-1523.2185
1348;3;4;1491.9244;4475.7731;20282.7981;8366.4288;3.8878;2900.2427;11042.9073;11931.85;1;4;21434.5674;-1527.0845
1349;2;1;853.7194;3414.8775;13518.4743;24441.6483;16.4306;2938.9862;11655.9102;12238.437;1;5;21434.5674;-1527.0845
1350;3;5;1600.6937;4802.0812;18757.4532;9815.4656;4.1031;2863.9862;10812.1197;12198.8941;5;5;21435.482;-1526.2264
1351;3;4;1564.0947;4692.2841;16629.4439;9428.2719;3.8439;2927.3872;10298.3731;12732.573;5;4;21433.731;-1525.0925
1352;2;5;853.7194;3414.8775;12807.2841;25152.8384;16.4915;2902.3872;10571.4748;12484.4713;5;4;21433.731;-1525.0925
1353;2;4;817.233;3268.9322;11226.3562;24254.7116;15.7235;2890.2251;10899.8517;12168.2565;4;4;21433.731;-1525.0925
1354;2;2;854.7031;3418.8123;9803.0558;25778.1319;16.0819;3162.3965;11247.8036;12589.7998;2;4;21433.731;-1525.0925
1355;2;3;820.9331;3283.7323;8300.3293;24790.9384;15.2068;3151.1398;11562.9903;12285.8699;3;4;21433.731;-1525.0925
1356;3;4;1566.1131;4698.3393;24246.4755;9430.1852;5.3659;2970.3719;11069.3462;11918.6152;4;4;21433.6787;-1528.1421
1357;2;4;745.9331;2983.7323;7946.6881;22569.5796;14.0231;2945.3719;11360.6135;11652.3479;4;4;21433.6787;-1528.1421
1358;2;4;856.7419;3426.9677;7916.9857;22406.0467;13.2833;2908.7315;12045.116;11879.4858;4;4;21433.6787;-1528.1421
1359;3;4;1539.2734;4617.8201;26561.1662;9821.0137;5.7553;2826.8698;11835.4319;12879.3649;0;4;21433.5805;-1531.2288
1360;3;5;1464.2734;4392.8201;25042.1668;8690.0131;5.0083;3048.6004;11728.082;12848.3176;0;5;21432.2898;-1532.5711
1361;3;5;1427.787;4283.3611;22986.0032;8230.6357;4.64;3012.1141;11237.2878;12500.5981;0;5;21430.5524;-1531.436
